,id,title,release_date,popularity,vote_average,vote_count
7948,14223,Wind Chill,2007-04-27,19.771,5.8,435
7949,675327,Shadow in the Cloud,2020-12-31,30.145,5.83,916
7950,12096,The Pink Panther,2006-02-10,27.069,5.8,1843
7951,9824,Mystery Men,1999-08-06,15.435,5.83,785
7952,9754,Firewall,2006-02-08,21.358,5.8,895
7953,3512,Under Siege 2: Dark Territory,1995-07-13,32.817,5.8,857
7954,49524,R.I.P.D.,2013-07-18,32.244,5.8,3831
7955,4327,Charlie's Angels,2000-11-02,46.654,5.829,3992
7956,258193,Alien Abduction,2014-04-04,13.739,5.8,352
7957,37414,The Killer Inside Me,2010-02-19,14.055,5.8,544
7958,13836,Race to Witch Mountain,2009-03-12,29.414,5.8,1642
7959,81005,Jack the Giant Slayer,2013-02-27,61.254,5.827,4758
7960,12139,Dennis the Menace,1993-06-24,41.299,5.8,1395
7961,4442,The Brothers Grimm,2005-08-26,47.63,5.8,2628
7962,192149,The Two Faces of January,2014-05-16,11.564,5.8,646
7963,37414,The Killer Inside Me,2010-02-19,14.055,5.828,544
7964,353979,Pet,2016-09-24,13.454,5.8,626
7965,502416,Ma,2019-05-29,26.125,5.8,2109
7966,492621,The Midnight Man,2016-09-30,11.539,5.8,404
7967,10599,Pinocchio,2002-10-11,18.008,5.8,745
7968,9396,Crocodile Dundee II,1988-05-19,22.417,5.8,1050
7969,192134,Dom Hemingway,2013-11-14,13.244,5.8,484
7970,107811,21 & Over,2013-03-01,21.08,5.8,1473
7971,34803,Death at a Funeral,2010-04-15,18.194,5.8,930
7972,323676,The Boss,2016-04-07,17.041,5.8,1279
7973,320316,Italiano medio,2015-01-29,6.24,5.8,472
7974,240916,Reasonable Doubt,2014-01-17,14.563,5.8,535
7975,663866,Censor,2021-06-11,9.94,5.817,342
7976,325133,Neighbors 2: Sorority Rising,2016-05-04,44.445,5.82,4269
7977,44982,13,2010-03-12,18.362,5.8,766
7978,41665,Fantozzi in Heaven,1993-12-21,7.522,5.8,358
7979,5,Four Rooms,1995-12-09,26.45,5.82,2544
7980,10596,Replicant,2001-05-11,18.333,5.8,448
7981,4942,Leatherheads,2008-03-24,10.478,5.8,425
7982,539537,Fantasy Island,2020-02-12,34.782,5.817,2347
7983,489064,3 from Hell,2019-09-16,22.929,5.8,442
7984,354861,Father Figures,2017-12-21,12.105,5.8,593
7985,325848,The Parisian B*,2015-04-29,4.9,5.8,467
7986,3682,54,1998-08-28,11.517,5.8,452
7987,13056,Punisher: War Zone,2008-12-05,29.118,5.8,1090
7988,2099,Raw Deal,1986-06-06,21.296,5.8,744
7989,305932,Expelled,2014-12-12,7.002,5.8,442
7990,190469,Redirected,2014-01-10,14.923,5.8,348
7991,9600,Big Momma's House,2000-05-31,31.962,5.813,2216
7992,739413,Mother/Android,2021-12-17,20.312,5.814,714
7993,539885,Ava,2020-07-02,36.028,5.811,2464
7994,71679,Resident Evil: Retribution,2012-09-12,4.421,5.811,3808
7995,51620,Death Race 2,2010-11-12,35.531,5.8,1042
7996,359412,Marauders,2016-07-01,25.151,5.8,605
7997,250349,Barbecue,2014-04-30,6.816,5.8,670
7998,621707,The Vigil,2020-07-01,12.97,5.8,369
7999,368940,Robinson Crusoe,2016-02-04,25.163,5.8,314
8000,621707,The Vigil,2020-07-01,12.97,5.8,369
8001,368940,Robinson Crusoe,2016-02-04,25.163,5.8,314
8002,60049,Come tu mi vuoi,2007-10-09,7.528,5.8,544
8003,23367,Bandslam,2009-08-06,14.422,5.8,440
8004,6477,Alvin and the Chipmunks,2007-12-13,55.688,5.8,4251
8005,10069,Stay Alive,2006-03-24,21.462,5.8,705
8006,595743,SAS: Red Notice,2021-08-11,35.598,5.8,489
8007,438650,Cold Pursuit,2019-02-07,38.018,5.8,2473
8008,74777,Absentia,2011-03-03,9.665,5.8,323
8009,11258,Hard Rain,1998-01-16,19.913,5.8,670
8010,451877,I Think We're Alone Now,2018-09-14,12.149,5.806,373
8011,615469,Spiderhead,2022-06-17,23.927,5.8,1442
8012,377275,In Bed with Victoria,2016-09-14,10.371,5.8,449
8013,58547,10 Years,2012-09-14,8.569,5.8,520
8014,26953,Puppet Master,1989-10-12,19.009,5.8,321
8015,9932,Analyze That,2002-12-06,20.635,5.8,1170
8016,82505,House at the End of the Street,2012-09-21,24.73,5.8,1737
8017,19904,The Stepfather,2009-10-16,13.047,5.8,826
8018,52451,The Three Musketeers,2011-08-31,54.27,5.8,2547
8019,14906,Saludos Amigos,1942-08-24,19.911,5.802,426
8020,9341,The Core,2003-03-28,41.914,5.8,1783
8021,9099,Sgt. Bilko,1996-03-29,14.567,5.798,332
8022,323368,Hangman,2017-12-22,8.708,5.8,549
8023,271718,Trainwreck,2015-07-17,31.253,5.8,2501
8024,844417,Marlowe,2023-02-15,30.994,5.8,318
8025,8849,Alfie,2004-10-22,21.325,5.8,758
8026,737568,The Doorman,2020-10-01,21.077,5.8,398
8027,550385,Christmas with a View,2018-11-01,14.692,5.8,300
8028,87428,That's My Boy,2012-06-14,42.928,5.8,1842
8029,9030,The Eye,2008-02-01,20.599,5.8,991
8030,451877,I Think We're Alone Now,2018-09-14,12.149,5.806,373
8031,61630,Suddenly Heaven,2003-12-19,9.711,5.8,343
8032,114478,Starship Troopers: Invasion,2012-08-28,33.594,5.8,361
8033,45657,The Ward,2010-09-13,17.306,5.8,1152
8034,11856,Air America,1990-08-10,18.813,5.8,556
8035,1408,Cutthroat Island,1995-12-22,29.981,5.8,511
8036,94380,Bad Ass,2012-04-12,18.009,5.8,384
8037,24418,Cirque du Freak: The Vampire's Assistant,2009-10-23,32.108,5.8,1034
8038,11141,Laws of Attraction,2004-04-04,18.081,5.794,401
8039,8457,Drillbit Taylor,2008-02-04,28.544,5.8,978
8040,8457,Drillbit Taylor,2008-02-04,28.544,5.8,978
8041,4248,Scary Movie 2,2001-07-04,61.663,5.8,4439
8042,333663,War on Everyone,2016-10-07,26.636,5.8,394
8043,57157,Young Adult,2011-11-11,30.201,5.793,1187
8044,10054,Spy Kids,2001-03-18,37.102,5.8,3298
8045,8836,The X Files: I Want to Believe,2008-07-24,22.229,5.8,1434
8046,7183,Perfect Stranger,2007-04-11,20.965,5.8,890
8047,411873,The Little Hours,2017-06-30,59.794,5.8,532
8048,10035,100 Girls,2000-09-01,20.856,5.8,430
8049,661930,The Swarm,2021-04-09,15.441,5.8,442
8050,393345,Cult of Chucky,2017-10-12,51.29,5.8,1212
8051,14211,Prey,2007-05-18,17.016,5.8,347
8052,403119,47 Meters Down,2017-05-25,21.932,5.8,2637
8053,12118,Police Academy 3: Back in Training,1986-03-20,23.682,5.8,1148
8054,10092,Cry_Wolf,2005-09-16,14.825,5.8,516
8055,6877,Failure to Launch,2006-03-10,24.611,5.8,1564
8056,5375,Fred Claus,2007-11-09,23.384,5.8,810
8057,377264,Morgan,2016-09-01,22.119,5.8,1411
8058,11806,Beethoven,1992-04-03,37.785,5.787,1974
8059,9981,Kicking & Screaming,2005-05-13,17.712,5.787,604
8060,499726,MILF,2018-05-02,38.561,5.8,535
8061,10406,Encino Man,1992-05-22,24.316,5.8,619
8062,42949,Arthur 3: The War of the Two Worlds,2010-08-22,33.178,5.8,1479
8063,11397,Not Another Teen Movie,2001-12-07,46.028,5.785,1965
8064,256569,Trespass Against Us,2016-10-14,16.023,5.8,313
8065,619979,Deep Water,2022-03-18,71.216,5.8,1256
8066,299551,The Atticus Institute,2015-01-20,16.357,5.8,304
8067,11908,Hatchet,2006-04-27,18.578,5.8,614
8068,10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985-11-01,41.242,5.8,1752
8069,9738,Fantastic Four,2005-06-29,39.036,5.783,9002
8070,332704,Backtrack,2015-07-25,13.336,5.8,348
8071,156717,Death Race: Inferno,2013-01-04,39.973,5.8,716
8072,13505,The Perfect Score,2004-01-30,10.854,5.8,449
8073,10733,The Alamo,2004-04-07,14.078,5.782,312
8074,489929,Destination Wedding,2018-08-02,17.269,5.8,707
8075,275601,Ricki and the Flash,2015-07-10,14.07,5.8,686
8076,456165,Family Is Family,2018-02-28,11.375,5.8,703
8077,38321,Priest,2011-05-05,27.716,5.779,2156
8078,85038,Welcome to the North,2012-01-18,8.086,5.8,1282
8079,81836,To Rome with Love,2012-04-20,16.591,5.8,1943
8080,81836,To Rome with Love,2012-04-20,16.591,5.8,1943
8081,60281,To the Wonder,2013-02-22,14.863,5.8,461
8082,45650,The Hole,2009-09-09,13.07,5.8,696
8083,12090,Just Married,2003-01-08,24.512,5.777,1299
8084,485942,Batman Ninja,2018-06-15,18.791,5.8,810
8085,8869,Eight Legged Freaks,2002-07-17,37.861,5.8,1161
8086,10829,Tremors 3: Back to Perfection,2001-10-02,28.587,5.8,596
8087,355008,Special Correspondents,2016-04-22,9.514,5.8,492
8088,17169,Any Which Way You Can,1980-12-17,17.52,5.8,311
8089,14869,G.I. Joe: The Rise of Cobra,2009-08-03,45.479,5.773,4447
8090,11632,Vanity Fair,2004-09-01,15.068,5.8,324
8091,492611,The Turning,2020-01-23,18.087,5.8,939
8092,255157,The Forger,2014-09-10,10.42,5.8,356
8093,250546,Annabelle,2014-10-02,41.412,5.771,5904
8094,3603,Black Sheep,2007-03-29,20.193,5.8,713
8095,287084,The Town that Dreaded Sundown,2014-10-16,13.028,5.8,428
8096,575322,Project Gemini,2022-01-06,47.088,5.8,385
8097,18896,The French Kissers,2009-06-10,10.948,5.8,413
8098,16000,Ben 10: Race Against Time,2008-02-11,24.02,5.8,303
8099,6641,Love and Other Disasters,2006-09-09,16.648,5.8,314
8100,41668,Fantozzi The Return,1996-12-20,6.891,5.8,369
8101,77931,The Smurfs 2,2013-07-30,34.112,5.8,2105
8102,1375,Rocky V,1990-11-16,61.46,5.767,3033
8103,167810,Lost River,2015-04-08,16.591,5.8,570
8104,10862,Bounce,2000-11-15,13.796,5.8,367
8105,123105,The Bay,2012-09-13,10.473,5.8,710
8106,17335,Obsessed,2009-02-26,21.817,5.8,627
8107,234004,Ratchet & Clank,2016-04-13,17.87,5.8,595
8108,41513,The Smurfs,2011-07-29,38.884,5.8,3614
8109,40817,Kiss Me Again,2010-01-29,6.916,5.8,362
8110,184315,Hercules,2014-07-23,61.927,5.763,3935
8111,129139,The To Do List,2013-07-24,16.969,5.763,974
8112,334536,The Blackcoat's Daughter,2017-03-31,13.024,5.76,596
8113,227783,The Nut Job,2014-01-17,25.629,5.8,905
8114,10996,Stuart Little 2,2002-07-19,31.562,5.8,2310
8115,50359,Hop,2011-03-30,31.913,5.761,1190
8116,3489,88 Minutes,2007-02-14,19.084,5.8,1022
8117,56014,Men Vs Women,2010-10-27,12.338,5.8,665
8118,62206,30 Minutes or Less,2011-08-11,23.959,5.8,1629
8119,46261,Don't Be Afraid of the Dark,2010-11-06,16.468,5.8,1002
8120,291328,Rules Don't Apply,2016-11-23,13.279,5.8,457
8121,11456,Domestic Disturbance,2001-10-28,15.452,5.8,399
8122,76489,The Three Stooges,2012-04-13,27.037,5.8,550
8123,10861,Maximum Risk,1996-09-13,23.742,5.8,468
8124,1452,Superman Returns,2006-06-28,40.088,5.8,4003
8125,224141,Into the Woods,2014-12-24,24.053,5.8,4139
8126,112454,Clown,2014-11-13,21.901,5.8,1306
8127,44943,Battle: Los Angeles,2011-03-08,53.772,5.756,3286
8128,9884,Collateral Damage,2002-02-06,27.203,5.8,1318
8129,2124,Color of Night,1994-08-19,31.239,5.8,538
8130,231001,All Hallows' Eve,2013-10-29,39.655,5.8,390
8131,13207,Friday the 13th,2009-02-11,32.994,5.8,2467
8132,13498,Man of the House,2005-02-25,20.698,5.8,443
8133,9413,Picture Perfect,1997-08-01,22.56,5.8,388
8134,8867,The Punisher,1989-10-05,33.077,5.752,551
8135,50671,The Resident,2011-02-10,17.989,5.8,602
8136,34636,The NeverEnding Story II: The Next Chapter,1990-10-25,29.6,5.8,765
8137,11478,The Skulls,2000-03-31,17.007,5.8,531
8138,614911,The Midnight Sky,2020-12-10,27.242,5.75,1745
8139,357096,I Spit on Your Grave III: Vengeance Is Mine,2015-10-01,40.227,5.75,899
8140,357096,I Spit on Your Grave III: Vengeance Is Mine,2015-10-01,40.227,5.75,899
8141,10694,The Chase,1994-03-04,17.192,5.8,328
8142,10053,When a Stranger Calls,2006-02-03,14.78,5.8,1004
8143,9304,Multiplicity,1996-07-19,13.719,5.8,511
8144,376865,High Life,2018-09-26,18.393,5.749,1041
8145,209189,Life of Crime,2013-09-14,19.88,5.7,367
8146,41436,Paranormal Activity 2,2010-10-20,42.636,5.7,2336
8147,11565,Big Momma's House 2,2006-01-26,35.236,5.749,1527
8148,10040,Miss Congeniality 2: Armed and Fabulous,2005-03-11,31.586,5.7,1766
8149,72477,Texas Killing Fields,2011-10-14,15.945,5.7,451
8150,582186,"Oh, Ramona!",2019-02-14,21.755,5.7,394
8151,13812,Quarantine,2008-10-10,18.752,5.7,1193
8152,1072342,Night Swim,2024-01-03,71.402,5.735,361
8153,459202,Boo 2! A Madea Halloween,2017-10-20,18.808,5.7,468
8154,223702,Sausage Party,2016-07-11,69.56,5.746,7000
8155,53172,Henry's Crime,2010-01-14,10.833,5.7,324
8156,9886,Johnny Mnemonic,1995-05-26,28.089,5.746,1283
8157,311539,A Christmas Horror Story,2015-07-20,14.618,5.7,316
8158,20068,The Manual of Love,2005-03-18,7.645,5.744,311
8159,10805,Staying Alive,1983-07-11,24.37,5.7,445
8160,52214,A Beautiful Wife,2007-12-14,8.774,5.7,455
8161,322240,Nine Lives,2016-08-03,27.125,5.7,1019
8162,159128,We Are What We Are,2013-09-27,9.134,5.741,524
8163,1072342,Night Swim,2024-01-03,71.402,5.746,360
8164,266396,The Gunman,2015-02-16,14.26,5.7,916
8165,26505,Arthur and the Revenge of Maltazard,2009-11-26,31.74,5.7,1633
8166,437425,You Choose!,2017-03-15,5.899,5.7,306
8167,390051,Aftermath,2017-02-28,30.159,5.7,859
8168,382597,R.A.I.D. Special Unit,2017-02-01,16.562,5.7,874
8169,68179,Escape from Planet Earth,2013-02-14,20.864,5.7,719
8170,9616,The Order,2003-09-05,14.643,5.7,338
8171,8676,Fool's Gold,2008-02-07,26.814,5.7,1415
8172,248574,Barely Lethal,2015-04-23,23.571,5.7,1010
8173,213681,Masterminds,2016-09-29,19.551,5.7,1670
8174,157433,Pet Sematary,2019-04-04,55.8,5.735,3079
8175,13536,City by the Sea,2002-09-06,11.151,5.7,323
8176,2334,Taxi 3,2003-01-29,24.68,5.733,1442
8177,631060,Things Heard & Seen,2021-04-29,15.014,5.7,897
8178,718840,A Nice Girl Like You,2020-07-18,17.293,5.733,317
8179,347754,Curve,2015-08-31,34.122,5.7,442
8180,2334,Taxi 3,2003-01-29,24.68,5.733,1442
8181,1683,The Reaping,2007-04-05,22.433,5.7,779
8182,449459,The Vanishing,2019-01-04,19.497,5.7,681
8183,39106,Dragon Ball Z: Bio-Broly,1994-07-09,48.398,5.7,487
8184,11451,Herbie Fully Loaded,2005-06-22,37.036,5.7,2183
8185,10172,Are We Done Yet?,2007-04-04,28.867,5.7,586
8186,520725,The Lost Prince,2020-02-12,16.541,5.7,337
8187,276902,Cut Bank,2014-10-04,10.682,5.7,305
8188,265010,The Canal,2014-10-10,8.448,5.7,397
8189,115348,Paranoia,2013-08-14,24.659,5.7,820
8190,85435,A Few Best Men,2011-10-14,8.494,5.7,421
8191,12123,Chain Reaction,1996-08-02,21.909,5.7,1016
8192,2122,The Whole Ten Yards,2004-04-07,20.637,5.7,909
8193,748853,In the Earth,2021-04-16,14.242,5.7,334
8194,10320,The Ring Two,2005-03-10,32.937,5.7,2177
8195,3513,Legionnaire,1998-12-03,17.288,5.7,515
8196,273169,French Women,2014-06-04,12.208,5.7,348
8197,10877,Exit Wounds,2001-03-16,25.832,5.7,449
8198,271969,Ben-Hur,2016-08-17,24.277,5.7,1610
8199,463053,Ibiza,2018-05-25,23.985,5.7,1147
8200,412988,The Happytime Murders,2018-08-22,18.671,5.726,957
8201,380124,Boo! A Madea Halloween,2016-10-21,15.566,5.7,399
8202,257344,Pixels,2015-07-16,62.991,5.726,7278
8203,57165,Wrath of the Titans,2012-03-28,49.946,5.7,4023
8204,15159,The Pink Panther 2,2009-02-06,19.576,5.73,1072
8205,14289,Fire Down Below,1997-09-05,28.029,5.7,333
8206,72331,Abraham Lincoln: Vampire Hunter,2012-06-20,63.38,5.723,3203
8207,49014,Cosmopolis,2012-05-25,11.523,5.7,1182
8208,9669,Ring 2,1999-01-23,35.721,5.7,389
8209,9424,Disturbing Behavior,1998-07-24,15.668,5.719,342
8210,306964,Tales of Halloween,2015-10-16,12.248,5.7,467
8211,9074,The Man,2005-09-08,10.977,5.7,516
8212,1705,Battle for the Planet of the Apes,1973-06-15,48.682,5.723,848
8213,1441,The Contract,2006-04-05,10.38,5.7,485
8214,144789,I'm So Excited!,2013-03-08,11.5,5.7,655
8215,13742,Satan,2006-02-01,8.751,5.7,337
8216,9038,The Heartbreak Kid,2007-10-05,23.969,5.722,1547
8217,433251,Naked,2017-08-11,24.394,5.7,1219
8218,46221,The Tunnel,2011-05-19,10.837,5.7,339
8219,11467,America's Sweethearts,2001-07-17,13.121,5.7,783
8220,46221,The Tunnel,2011-05-19,10.837,5.7,339
8221,11467,America's Sweethearts,2001-07-17,13.121,5.7,783
8222,9966,The Messengers,2007-02-02,20.978,5.717,772
8223,172,Star Trek V: The Final Frontier,1989-06-09,23.172,5.7,1120
8224,18501,Gamer,2009-09-03,24.592,5.7,2278
8225,10679,Iron Sky,2012-04-04,25.044,5.7,1528
8226,353491,The Dark Tower,2017-08-03,69.73,5.7,4880
8227,9906,The Ant Bully,2006-07-28,31.169,5.7,1316
8228,8870,Red Planet,2000-11-10,20.125,5.7,969
8229,310126,"The Rich, the Pauper and the Butler",2014-12-11,5.074,5.7,833
8230,15566,Surviving Christmas,2004-09-21,12.981,5.7,507
8231,109513,Hit & Run,2012-08-22,13.642,5.7,511
8232,55301,Alvin and the Chipmunks: Chipwrecked,2011-12-14,47.069,5.7,2080
8233,10823,Children of the Corn,1984-03-09,28.255,5.712,934
8234,56903,Three Steps Over Heaven,2004-03-12,13.804,5.711,665
8235,304372,The Perfect Guy,2015-09-11,8.325,5.7,312
8236,2565,Joe Versus the Volcano,1990-03-09,18.09,5.7,493
8237,13476,Win a Date with Tad Hamilton!,2004-01-23,17.08,5.7,474
8238,15681,Ex,2009-02-06,8.141,5.7,448
8239,11067,Major League II,1994-03-30,14.945,5.7,310
8240,95516,Cleanskin,2012-03-08,13.25,5.7,302
8241,11472,Nine Months,1995-07-12,14.032,5.7,616
8242,9877,Urban Legend,1998-09-25,18.699,5.7,1226
8243,559401,Sibyl,2019-05-24,14.932,5.705,404
8244,312831,The Hallow,2015-11-06,13.364,5.7,607
8245,71672,Wrong Turn 4: Bloody Beginnings,2011-10-17,65.796,5.705,1035
8246,41517,Ra.One,2011-10-24,15.96,5.7,315
8247,480105,47 Meters Down: Uncaged,2019-08-15,24.532,5.704,1336
8248,171424,The Green Inferno,2013-09-08,26.162,5.7,1357
8249,36599,Prom Night,1980-07-18,21.43,5.7,397
8250,10661,You Don't Mess with the Zohan,2008-06-05,44.705,5.706,3592
8251,268920,Hot Pursuit,2015-05-08,20.657,5.7,1548
8252,38778,Dinner for Schmucks,2010-07-30,17.126,5.7,1712
8253,28665,Fame,2009-09-23,11.803,5.7,355
8254,12120,My Stepmother Is an Alien,1988-12-09,23.271,5.7,485
8255,9683,Bubble Boy,2001-08-24,17.189,5.7,538
8256,253161,Madame Bovary,2015-06-04,14.703,5.7,389
8257,389053,The Do-Over,2016-05-27,18.912,5.7,1444
8258,2928,Michael,1996-12-25,15.715,5.7,597
8259,14123,Bratz,2007-08-03,24.12,5.7,413
8260,11649,Masters of the Universe,1987-08-07,27.943,5.7,840
8261,413998,My Cousin Rachel,2017-06-08,12.687,5.7,553
8262,94363,Hick,2011-09-10,12.801,5.7,409
8263,10169,Men at Work,1990-08-24,24.252,5.7,351
8264,397422,Rough Night,2017-06-15,33.309,5.7,1935
8265,60747,Red Dawn,2012-03-15,56.534,5.697,1544
8266,4597,Armored,2009-12-04,19.708,5.7,611
8267,410554,First Kill,2017-07-21,20.008,5.7,528
8268,70435,Haywire,2011-11-01,20.693,5.7,1307
8269,480414,The Curse of La Llorona,2019-04-17,47.309,5.7,2310
8270,514277,Mara,2018-08-22,15.01,5.7,360
8271,385360,Billionaire Boys Club,2018-07-19,20.0,5.7,442
8272,8920,Garfield,2004-06-10,106.228,5.692,3796
8273,3050,Doctor Dolittle,1998-06-26,49.163,5.692,2935
8274,302150,The Hunter's Prayer,2017-06-08,14.966,5.7,370
8275,9562,Timeline,2003-11-26,28.814,5.7,1012
8276,59115,Quarantine 2: Terminal,2011-06-16,12.806,5.7,517
8277,9890,The Stepford Wives,2004-06-10,29.31,5.689,1257
8278,1450,Blood: The Last Vampire,2009-04-02,12.555,5.7,329
8279,11398,The Art of War,2000-08-25,22.111,5.7,462
8280,11398,The Art of War,2000-08-25,22.111,5.7,462
8281,270774,Skiptrace,2016-07-21,26.66,5.7,655
8282,85735,Love Lasts Three Years,2011-12-10,7.074,5.7,392
8283,48988,Hall Pass,2011-02-25,22.026,5.685,1895
8284,20856,Aliens in the Attic,2009-07-30,24.798,5.7,959
8285,347945,Synchronicity,2015-07-22,10.649,5.7,348
8286,152790,The Angriest Man in Brooklyn,2014-05-23,13.843,5.7,469
8287,54445,S.W.A.T.: Firefight,2011-03-01,25.886,5.7,341
8288,346808,Momentum,2015-10-15,19.626,5.7,516
8289,230222,Tarzan,2013-10-17,21.592,5.7,573
8290,10134,Cyborg,1989-04-07,32.176,5.682,675
8291,16643,Life or Something Like It,2002-04-24,13.275,5.7,478
8292,49787,The Reef,2010-05-15,12.937,5.7,531
8293,2087,The Getaway,1994-02-11,26.243,5.7,318
8294,50037,Beyond the Black Rainbow,2010-12-03,11.239,5.7,330
8295,11547,Cabin Fever,2003-08-15,17.625,5.7,1231
8296,139567,Fire with Fire,2012-08-31,33.001,5.7,653
8297,38358,The Last Exorcism,2010-08-27,22.079,5.7,982
8298,2959,License to Wed,2007-07-04,14.601,5.7,821
8299,11066,Boomerang,1992-06-30,28.923,5.7,540
8300,394830,The Crucifixion,2017-04-27,21.799,5.7,464
8301,384682,Office Christmas Party,2016-11-25,25.216,5.7,1981
8302,10154,Mickey Blue Eyes,1999-08-16,16.757,5.7,529
8303,167575,Hatchet III,2013-06-14,11.371,5.7,331
8304,77875,Playing for Keeps,2012-11-29,10.357,5.7,666
8305,416051,Based on a True Story,2017-11-01,10.821,5.7,474
8306,5552,Immortal,2004-03-13,13.518,5.7,388
8307,469876,Addio fottuti musi verdi,2017-11-09,5.414,5.7,386
8308,12192,Pathology,2008-04-11,15.779,5.7,442
8309,383869,Back to Mom's,2016-06-01,7.365,5.7,446
8310,628917,An American Pickle,2020-07-26,22.518,5.7,434
8311,2155,Reindeer Games,2000-02-25,18.06,5.7,619
8312,276488,Let Us Prey,2014-04-17,8.208,5.7,303
8313,490448,Our Happy Holiday,2018-09-15,6.698,5.7,359
8314,440762,Jay and Silent Bob Reboot,2019-10-15,15.993,5.7,501
8315,6058,The Patriot,1998-07-10,11.625,5.7,359
8316,4954,Drop Zone,1994-12-08,24.637,5.7,374
8317,430040,The Hurricane Heist,2018-02-28,26.08,5.7,968
8318,124459,The Incredible Burt Wonderstone,2013-03-14,20.386,5.7,1366
8319,440597,Wish Upon,2017-07-07,26.534,5.7,1299
8320,334074,Survivor,2015-05-21,33.194,5.664,977
8321,86834,Noah,2014-03-07,49.378,5.665,6034
8322,16314,3 Ninjas,1992-08-07,19.424,5.7,411
8323,9292,Hudson Hawk,1991-05-23,22.342,5.7,941
8324,531499,The Tax Collector,2020-08-07,25.659,5.7,445
8325,118957,Bait,2012-09-05,24.899,5.7,711
8326,459928,12 Feet Deep,2017-06-20,31.207,5.663,438
8327,772272,Tall Girl 2,2022-02-11,17.639,5.7,347
8328,111440,The Pact,2012-05-25,9.34,5.7,461
8329,634492,Madame Web,2024-02-14,984.34,5.66,1075
8330,438,Cube Zero,2004-10-10,16.388,5.7,973
8331,400710,Flatliners,2017-09-28,38.115,5.7,2199
8332,10756,The Haunted Mansion,2003-11-26,35.392,5.7,1943
8333,342474,Jenny's Wedding,2015-07-31,11.565,5.7,401
8334,12620,The House Bunny,2008-08-22,32.144,5.7,1839
8335,114606,Cockneys vs Zombies,2012-08-31,15.5,5.7,380
8336,866413,You People,2023-01-20,29.162,5.7,650
8337,193687,Z for Zachariah,2015-08-13,14.049,5.7,894
8338,205584,Gods of Egypt,2016-02-25,54.24,5.7,3937
8339,10327,"Legally Blonde 2: Red, White & Blonde",2003-07-02,34.463,5.652,1490
8340,10327,"Legally Blonde 2: Red, White & Blonde",2003-07-02,34.463,5.652,1490
8341,420950,Alone,2017-02-08,6.317,5.7,499
8342,8860,Metro,1997-01-16,22.341,5.7,523
8343,8277,American Pie Presents: Beta House,2007-12-26,57.572,5.7,1810
8344,604563,OSS 117: From Africa with Love,2021-08-04,12.433,5.7,738
8345,23823,Wrong Turn 3: Left for Dead,2009-10-20,69.446,5.6,1090
8346,39451,Little Fockers,2010-12-21,29.754,5.6,3114
8347,479040,Acts of Violence,2018-01-12,16.98,5.6,388
8348,429476,Hell Fest,2018-09-27,24.913,5.6,774
8349,11056,Darkness,2002-10-11,12.728,5.6,367
8350,9381,Babylon A.D.,2008-08-20,73.051,5.6,2007
8351,253344,Some Kind of Beautiful,2015-07-16,18.998,5.646,554
8352,146238,Runner Runner,2013-09-24,15.235,5.6,1194
8353,441384,The Beach Bum,2019-03-21,15.069,5.6,474
8354,16235,Amityville II: The Possession,1982-09-24,21.211,5.644,326
8355,9927,The Ringer,2005-12-23,13.298,5.6,309
8356,336455,Viral,2016-02-18,10.915,5.6,486
8357,659986,The Owners,2020-08-27,16.121,5.6,353
8358,9009,Dark Water,2005-07-08,18.768,5.6,956
8359,9574,Flubber,1997-11-26,24.862,5.64,2253
8360,624808,Love Wedding Repeat,2020-04-10,11.667,5.6,683
8361,373314,Misconduct,2016-02-05,17.59,5.6,543
8362,371608,The Strangers: Prey at Night,2018-03-07,33.801,5.6,1276
8363,265208,Wild Card,2015-01-14,67.185,5.639,1681
8364,336011,White Girl,2016-09-02,25.018,5.6,445
8365,11569,Hellraiser III: Hell on Earth,1992-09-11,22.989,5.6,700
8366,254302,High-Rise,2015-11-22,13.736,5.6,1106
8367,10891,Tremors 4: The Legend Begins,2004-01-02,32.348,5.6,437
8368,86835,Knight of Cups,2015-09-10,13.93,5.6,611
8369,7341,The Rage: Carrie 2,1999-03-12,20.105,5.6,381
8370,9676,The Black Dahlia,2006-09-15,23.093,5.6,1051
8371,23398,Alvin and the Chipmunks: The Squeakquel,2009-12-21,48.997,5.6,2782
8372,340584,Lavender,2016-11-04,12.292,5.6,330
8373,271185,Ask Me Anything,2014-04-19,13.618,5.6,391
8374,51170,Open Season 3,2010-10-21,20.499,5.6,583
8375,28510,Universal Soldier: Regeneration,2009-10-01,30.075,5.63,433
8376,13596,My Best Friend's Girl,2008-09-19,16.847,5.6,716
8377,9327,The Nutty Professor,1996-06-28,26.581,5.628,2784
8378,346910,The Predator,2018-09-05,56.867,5.627,4434
8379,18480,Brüno,2009-07-08,18.68,5.626,1631
8380,16337,The Texas Chainsaw Massacre 2,1986-08-22,30.573,5.625,813
8381,653601,Horse Girl,2020-01-27,11.606,5.6,524
8382,429471,Captive State,2019-03-15,18.953,5.6,1091
8383,345914,The House,2017-06-29,19.102,5.6,866
8384,244516,Indovina chi viene a Natale?,2013-12-19,5.644,5.6,354
8385,164251,Serena,2014-10-12,17.752,5.6,991
8386,72559,G.I. Joe: Retaliation,2013-03-27,44.42,5.624,5331
